Summary

-------character entropy-------
kann,: entropy = 1.074606397281761, entropy normalised = 0.2149212794563522
wird: entropy = 0.7558892666855032, entropy normalised = 0.1889723166713758
es: entropy = 0.6325735188674344, entropy normalised = 0.3162867594337172
überflüssig: entropy = 1.9750523074395687, entropy normalised = 0.17955020976723352
erscheinen,: entropy = 3.079389463910879, entropy normalised = 0.2799444967191708
wenn: entropy = 1.1404785266106685, entropy normalised = 0.2851196316526671
wir: entropy = 0.56674029188907, entropy normalised = 0.18891343062969002
kurze: entropy = 0.9544432165205281, entropy normalised = 0.19088864330410563
Beschreibung: entropy = 2.6459921813047935, entropy normalised = 0.22049934844206612
vorangehen: entropy = 2.406794932358597, entropy normalised = 0.24067949323585971
lassen.: entropy = 1.6316612901126972, entropy normalised = 0.2330944700160996
1): entropy = 0.030971626281906434, entropy normalised = 0.015485813140953217
~Verzinnte: entropy = 2.3126620632037067, entropy normalised = 0.23126620632037068
Kupfergeschirre.~: entropy = 3.288412658978995, entropy normalised = 0.1934360387634703
Verzinnte: entropy = 2.3071241976124894, entropy normalised = 0.2563471330680544
Kupfergeschirre: entropy = 3.2292627133729392, entropy normalised = 0.2152841808915293
sind: entropy = 0.9986654333384389, entropy normalised = 0.24966635833460973
oft: entropy = 0.462142252380056, entropy normalised = 0.15404741746001868
verfälscht: entropy = 1.7983161367509737, entropy normalised = 0.17983161367509737
nachtheilig.: entropy = 2.6305184743937304, entropy normalised = 0.2192098728661442
Diese: entropy = 1.3356534530995063, entropy normalised = 0.26713069061990125
erkennt: entropy = 2.0384328052740748, entropy normalised = 0.29120468646772496
an: entropy = 0.54807552382066, entropy normalised = 0.27403776191033
Farbe: entropy = 0.9989247069929577, entropy normalised = 0.19978494139859154
Verzinnung,: entropy = 2.3904742871606515, entropy normalised = 0.21731584428733194
stark: entropy = 0.9799103768888564, entropy normalised = 0.1959820753777713
ins: entropy = 0.8095164585420059, entropy normalised = 0.26983881951400196
Bläuliche: entropy = 1.6349024294787564, entropy normalised = 0.1816558254976396
spielt: entropy = 1.377725501405429, entropy normalised = 0.22962091690090483
matten: entropy = 1.5813566021239451, entropy normalised = 0.2635594336873242
Glanz: entropy = 0.8147241609376115, entropy normalised = 0.1629448321875223
hat.: entropy = 0.6958772703512384, entropy normalised = 0.1739693175878096
Man: entropy = 0.5873220882175052, entropy normalised = 0.19577402940583508
probirt: entropy = 1.2428690693610878, entropy normalised = 0.1775527241944411
sie: entropy = 0.9039320793228085, entropy normalised = 0.30131069310760283
Reiben: entropy = 1.561824969357146, entropy normalised = 0.26030416155952435
einem: entropy = 1.5694055704246292, entropy normalised = 0.31388111408492586
Finger;: entropy = 1.4053938109645292, entropy normalised = 0.20077054442350417
dieser: entropy = 1.7407652396578108, entropy normalised = 0.29012753994296847
schwärzlich: entropy = 1.7312739792530532, entropy normalised = 0.15738854356845938
davon: entropy = 0.8946107711119891, entropy normalised = 0.17892215422239782
gefärbt,: entropy = 1.3903826389861231, entropy normalised = 0.1737978298732654
Verdacht: entropy = 1.6455337386320605, entropy normalised = 0.20569171732900757
auf: entropy = 0.4913580286879705, entropy normalised = 0.16378600956265685
falsche: entropy = 1.4738721740837801, entropy normalised = 0.2105531677262543
Verzinnung: entropy = 2.2674892637313846, entropy normalised = 0.22674892637313845
sehr: entropy = 1.0392194707950402, entropy normalised = 0.25980486769876004
gegründet.: entropy = 2.1876100421253666, entropy normalised = 0.21876100421253666
Am: entropy = 0.1493150534593476, entropy normalised = 0.0746575267296738
sichersten: entropy = 2.662996692767889, entropy normalised = 0.2662996692767889
aber: entropy = 0.9783974441313081, entropy normalised = 0.24459936103282703
geht: entropy = 0.9684737950618879, entropy normalised = 0.24211844876547198
Werke,: entropy = 1.2907261366991816, entropy normalised = 0.21512102278319692
Weinessig: entropy = 2.2838406885411873, entropy normalised = 0.2537600765045764
Wasser: entropy = 1.3162086580857493, entropy normalised = 0.2193681096809582
gleichen: entropy = 2.083685699156405, entropy normalised = 0.2604607123945506
Theilen: entropy = 1.8191011187058437, entropy normalised = 0.2598715883865491
Gefäß: entropy = 0.6318425798141235, entropy normalised = 0.1263685159628247
gießt: entropy = 1.1096070695563824, entropy normalised = 0.22192141391127648
zum: entropy = 0.3604540797808063, entropy normalised = 0.12015135992693543
Sieden: entropy = 1.6849505123018977, entropy normalised = 0.28082508538364964
bringt.: entropy = 1.3555702923228203, entropy normalised = 0.19365289890326004
Sodann: entropy = 1.2406207259641917, entropy normalised = 0.20677012099403194
gebe: entropy = 1.077324918887514, entropy normalised = 0.2693312297218785
Acht,: entropy = 0.7142691426662969, entropy normalised = 0.1428538285332594
ob: entropy = 0.22838453099614447, entropy normalised = 0.11419226549807224
Geruch: entropy = 1.1677114093937158, entropy normalised = 0.19461856823228596
ändert;: entropy = 1.4563873349263339, entropy normalised = 0.20805533356090483
dieß: entropy = 0.9300501268185377, entropy normalised = 0.23251253170463443
Fall,: entropy = 0.7360597835463248, entropy normalised = 0.14721195670926496
erste: entropy = 1.5210699837519042, entropy normalised = 0.30421399675038086
Zeichen: entropy = 1.7914983412621923, entropy normalised = 0.2559283344660275
falscher: entropy = 1.7011533040530626, entropy normalised = 0.21264416300663283
vorhanden.: entropy = 2.101259293412204, entropy normalised = 0.2101259293412204
Darauf: entropy = 0.9520455658968401, entropy normalised = 0.15867426098280668
wirft: entropy = 0.9091231828335447, entropy normalised = 0.18182463656670894
