Summary

-------character entropy-------
or: entropy = 0.5154002950908692, entropy normalised = 0.2577001475454346
hereafter: entropy = 2.632051774176729, entropy normalised = 0.29245019713074766
require: entropy = 1.6794024079503458, entropy normalised = 0.23991462970719227
millions: entropy = 1.7901791613507414, entropy normalised = 0.22377239516884267
years: entropy = 1.2436824516185634, entropy normalised = 0.24873649032371267
for: entropy = 0.6544412501348242, entropy normalised = 0.21814708337827474
accomplishment.: entropy = 3.1802332837362246, entropy normalised = 0.21201555224908164
The: entropy = 0.6451033369998204, entropy normalised = 0.2150344456666068
combined: entropy = 1.7179683142521127, entropy normalised = 0.2147460392815141
efforts: entropy = 1.7713730868971223, entropy normalised = 0.2530532981281603
astronomers,: entropy = 3.0090901288818834, entropy normalised = 0.25075751074015695
earliest: entropy = 2.316992362272425, entropy normalised = 0.2896240452840531
dawn: entropy = 0.7607696714957457, entropy normalised = 0.19019241787393643
civilization,: entropy = 2.7164885306926774, entropy normalised = 0.20896065620712903
requisite: entropy = 2.307521001511467, entropy normalised = 0.256391222390163
establish: entropy = 2.281805683175324, entropy normalised = 0.25353396479725826
mechanical: entropy = 2.3150232376904816, entropy normalised = 0.23150232376904817
theory: entropy = 1.57318784051178, entropy normalised = 0.26219797341863
astronomy:: entropy = 2.1434872871334387, entropy normalised = 0.21434872871334387
courses: entropy = 1.6928513462449009, entropy normalised = 0.2418359066064144
ages: entropy = 0.9890542797481562, entropy normalised = 0.24726356993703905
degree: entropy = 1.6156225305358138, entropy normalised = 0.269270421755969
perseverance: entropy = 3.1239525353245847, entropy normalised = 0.2603293779437154
astonishing,: entropy = 2.8572110478422124, entropy normalised = 0.2381009206535177
if: entropy = 0.41289538309157214, entropy normalised = 0.20644769154578607
consider: entropy = 1.9834336969511988, entropy normalised = 0.24792921211889984
imperfection,: entropy = 3.039233345647345, entropy normalised = 0.23378718043441113
even: entropy = 1.0894145200590641, entropy normalised = 0.27235363001476603
want: entropy = 0.953371029347934, entropy normalised = 0.2383427573369835
instruments.: entropy = 2.899963810899453, entropy normalised = 0.24166365090828776
real: entropy = 1.0652470525064646, entropy normalised = 0.26631176312661614
separated: entropy = 2.409352293080808, entropy normalised = 0.267705810342312
apparent: entropy = 1.981688474879362, entropy normalised = 0.24771105935992024
planets;: entropy = 1.7996607962250526, entropy normalised = 0.22495759952813157
planetary: entropy = 2.13239081159168, entropy normalised = 0.23693231239907556
discovered;: entropy = 2.3511197930892616, entropy normalised = 0.21373816300811468
gravitation: entropy = 2.698682221573481, entropy normalised = 0.24533474741577102
On: entropy = 0.2572968149413039, entropy normalised = 0.12864840747065195
other: entropy = 1.4832566270978043, entropy normalised = 0.29665132541956085
hand,: entropy = 1.0070730153155887, entropy normalised = 0.20141460306311773
descending: entropy = 2.3307251344245064, entropy normalised = 0.23307251344245064
gravitation,: entropy = 2.781903289784961, entropy normalised = 0.23182527414874676
every: entropy = 1.1643132731559076, entropy normalised = 0.23286265463118153
world: entropy = 0.9073106460783336, entropy normalised = 0.1814621292156667
completely: entropy = 2.1923096084435407, entropy normalised = 0.21923096084435406
explained,: entropy = 2.094922941834138, entropy normalised = 0.2094922941834138
no: entropy = 0.5304327554080014, entropy normalised = 0.2652163777040007
astronomical: entropy = 2.9197055441001885, entropy normalised = 0.24330879534168237
phenomenon: entropy = 2.5610189117346485, entropy normalised = 0.2561018911734648
can: entropy = 0.6867905046627174, entropy normalised = 0.2289301682209058
now: entropy = 0.6095393973718187, entropy normalised = 0.20317979912393958
transmitted: entropy = 2.98880051633207, entropy normalised = 0.27170913784837
posterity: entropy = 2.3017107618482986, entropy normalised = 0.2557456402053665
not: entropy = 0.8721185406983715, entropy normalised = 0.2907061802327905
determined.: entropy = 2.7304750719559525, entropy normalised = 0.24822500654145022
Science,: entropy = 1.6948295881081539, entropy normalised = 0.21185369851351923
regarded: entropy = 1.8982714706062251, entropy normalised = 0.23728393382577814
pursuit: entropy = 1.4799780957161524, entropy normalised = 0.21142544224516463
truth,: entropy = 1.3832372282983545, entropy normalised = 0.23053953804972574
only: entropy = 0.7840832504074424, entropy normalised = 0.1960208126018606
attained: entropy = 2.300771712020831, entropy normalised = 0.28759646400260386
patient: entropy = 1.976734388153612, entropy normalised = 0.2823906268790874
unprejudiced: entropy = 2.367338063219407, entropy normalised = 0.1972781719349506
investigation,: entropy = 3.4290942198615237, entropy normalised = 0.24493530141868028
wherein: entropy = 1.8574358803104254, entropy normalised = 0.26534798290148937
nothing: entropy = 1.7177875622997787, entropy normalised = 0.24539822318568266
too: entropy = 0.8931962013511994, entropy normalised = 0.29773206711706646
attempted,: entropy = 2.5385508422058107, entropy normalised = 0.25385508422058106
minute: entropy = 1.5213854941264449, entropy normalised = 0.25356424902107416
justly: entropy = 0.9886179894124216, entropy normalised = 0.16476966490207026
disregarded,: entropy = 2.656654861587093, entropy normalised = 0.22138790513225773
must: entropy = 0.8610953568404446, entropy normalised = 0.21527383921011115
ever: entropy = 1.0743820597419318, entropy normalised = 0.26859551493548295
afford: entropy = 1.2204676873331206, entropy normalised = 0.20341128122218677
occupation: entropy = 2.245811779791127, entropy normalised = 0.2245811779791127
consummate: entropy = 2.3399982180709475, entropy normalised = 0.23399982180709475
interest: entropy = 2.4717353586387567, entropy normalised = 0.3089669198298446
elevated: entropy = 2.1511091508560396, entropy normalised = 0.26888864385700495
meditation.: entropy = 2.7429787752531087, entropy normalised = 0.24936170684119172
